9/12/20,11,6287,2124,49728,164
9/12/20,12,25,28,322,0
9/12/20,13,96,170,3389,12
9/12/20,14,1217,573,4720,0
9/12/20,15,412,333,1461,18
9/12/20,16,8527,2121,54473,0
9/12/20,17,3437,1056,22820,59
9/12/20,18,511,0,0,0
9/12/20,19,1057,711,28821,24
9/12/20,20,5202,0,0,0
9/12/20,21,9196,554,17878,15
9/12/20,22,3836,809,10767,40
9/12/20,23,135,42,4953,-1
9/12/20,24,6911,807,37017,0
9/12/20,25,1958,872,9090,36
9/12/20,26,1704,1974,14827,0
9/12/20,27,2,1,0,0
9/12/20,28,2685,445,3715,0
9/12/20,29,133,140,3930,3
9/12/20,30,3047,1454,21024,0
9/12/20,31,133,467,1038,4
9/12/20,32,434,468,3074,12
9/12/20,33,435,32,1701,1
9/12/20,34,16021,449,0,32
9/12/20,35,818,134,4917,9
9/12/20,36,1449,414,4206,0
9/12/20,37,25384,849,102076,0
9/12/20,38,4411,1242,46556,48
9/12/20,39,899,1017,13067,55
9/12/20,40,505,291,4074,0
9/12/20,41,7837,920,11972,0
9/12/20,42,535,511,0,0
9/12/20,43,1072,94,3019,19
9/12/20,44,3040,932,9464,49
9/12/20,45,183,320,1326,14
9/12/20,46,2064,1032,21323,55
9/12/20,47,14143,4233,61367,0
9/12/20,48,433,572,3850,23
9/12/20,49,2722,1300,14763,8
9/12/20,50,19,10,163,0
9/12/20,51,58,9,1077,0
9/12/20,52,1991,465,15949,30
9/12/20,53,1217,1430,10271,46
9/12/20,54,265,347,6738,0
9/12/20,55,42,33,0,60
9/11/20,0,43,109,1400,0
9/11/20,1,2333,1138,4046,188
9/11/20,2,953,1180,0,72
9/11/20,3,0,0,0,0
9/11/20,4,5288,521,6169,136
9/11/20,5,14089,3326,58343,0
9/11/20,6,1889,265,4065,13
9/11/20,7,4480,233,21291,0
9/11/20,8,616,81,2167,0
9/11/20,9,613,0,0,0
9/11/20,10,12658,3650,22847,215
9/11/20,11,6246,1658,14067,101
9/11/20,12,23,17,378,0
9/11/20,13,94,169,7042,6
9/11/20,14,1211,728,5000,0
9/11/20,15,407,307,1345,15
9/11/20,16,8505,2312,54516,0
9/11/20,17,3420,1262,17701,60
9/11/20,18,511,976,6540,67
9/11/20,19,1044,932,15267,27
9/11/20,20,5202,755,26479,0
9/11/20,21,9180,440,18963,10
9/11/20,22,3828,646,8503,50
9/11/20,23,134,32,6067,1
9/11/20,24,6900,1405,34933,0
9/11/20,25,1949,467,6592,33
9/11/20,26,1701,1569,11079,0
9/11/20,27,2,0,0,0
9/11/20,28,2670,853,4288,0
9/11/20,29,131,122,1183,6
9/11/20,30,3023,1532,35283,0
9/11/20,31,133,241,543,6
9/11/20,32,430,456,3038,11
9/11/20,33,434,47,1585,1
9/11/20,34,16017,474,26658,30
9/11/20,35,816,161,3737,19
9/11/20,36,1439,260,5703,0
9/11/20,37,25382,880,88842,0
9/11/20,38,4403,1240,27622,72
9/11/20,39,888,942,12099,51
9/11/20,40,499,211,8540,13
9/11/20,41,7837,1008,12679,0
9/11/20,42,523,302,0,0
9/11/20,43,1071,123,1587,9
9/11/20,44,3028,2454,9563,58
9/11/20,45,177,283,1430,18
9/11/20,46,2025,1622,25717,75
9/11/20,47,13997,3547,45237,0
9/11/20,48,431,656,3385,15
9/11/20,49,2711,1115,16470,106
9/11/20,50,18,4,181,0
9/11/20,51,58,7,1262,0
9/11/20,52,1991,544,16217,25
9/11/20,53,1205,1443,8586,41
9/11/20,54,263,157,3844,0
9/11/20,55,42,65,991,3
9/10/20,0,42,125,1015,0
9/10/20,1,2301,1148,6191,0
9/10/20,2,940,548,12402,32
9/10/20,3,0,0,0,0
9/10/20,4,5273,461,3076,18
9/10/20,5,13978,3338,42856,0
9/10/20,6,1882,246,2865,12
9/10/20,7,4478,222,16391,82
9/10/20,8,616,25,1503,0
9/10/20,9,613,158,2570,0
9/10/20,10,12482,2583,16428,294
9/10/20,11,6204,1836,12979,217
9/10/20,12,21,88,435,0
9/10/20,13,91,98,1388,5
9/10/20,14,1207,902,5392,0
9/10/20,15,406,329,1301,34
9/10/20,16,8461,1953,47029,0
9/10/20,17,3410,758,5365,63
9/10/20,18,495,0,0,0
9/10/20,19,1035,795,5406,58
9/10/20,20,5161,464,10093,0
9/10/20,21,9166,403,17526,14
9/10/20,22,3824,503,7702,34
9/10/20,23,134,26,4158,2
9/10/20,24,6894,983,32188,0
9/10/20,25,1936,381,927,38
9/10/20,26,1691,1116,11899,0
9/10/20,27,2,0,832,0
9/10/20,28,2656,517,3083,0
9/10/20,29,123,195,2008,3
9/10/20,30,2990,1222,30504,0
9/10/20,31,131,333,1000,13
9/10/20,32,421,440,4529,19
9/10/20,33,434,79,2617,1
9/10/20,34,16008,424,22081,34
9/10/20,35,813,87,3341,17
9/10/20,36,1429,288,2157,0
9/10/20,37,25377,757,76056,0
9/10/20,38,4354,1121,18666,81
9/10/20,39,876,771,7403,65
9/10/20,40,497,183,2728,7
9/10/20,41,7820,587,13709,0
9/10/20,42,512,772,0,0
9/10/20,43,1067,106,2193,7
9/10/20,44,2975,379,14761,59
9/10/20,45,177,263,1098,11
9/10/20,46,1988,1650,23888,105
9/10/20,47,13853,4018,29107,0
9/10/20,48,430,346,4879,10
9/10/20,49,2708,1236,15222,118
9/10/20,50,18,6,415,0
9/10/20,51,58,5,131,0
9/10/20,52,1985,458,13626,27
9/10/20,53,1201,1592,7275,49
9/10/20,54,257,209,3651,0
9/10/20,55,42,48,416,3
9/9/20,0,42,66,215,0
9/9/20,1,2285,811,5193,202
9/9/20,2,928,498,0,50
9/9/20,3,0,0,0,0
9/9/20,4,5251,496,2102,71
9/9/20,5,13841,1616,74233,0
9/9/20,6,1868,187,2735,19
9/9/20,7,4474,89,5871,0
9/9/20,8,615,25,1037,0
9/9/20,9,609,0,0,0
9/9/20,10,12269,2056,12319,324
9/9/20,11,6128,1937,14016,256
9/9/20,12,21,45,638,0
9/9/20,13,88,197,708,1
9/9/20,14,1194,364,2234,0
9/9/20,15,389,240,1056,34
9/9/20,16,8433,1337,46692,0
9/9/20,17,3397,705,6450,61
9/9/20,18,495,496,4232,29
9/9/20,19,1013,658,6982,47
9/9/20,20,5140,1561,30047,0
9/9/20,21,9146,181,11168,19
9/9/20,22,3816,336,4588,36
9/9/20,23,134,21,6998,0
9/9/20,24,6887,961,22232,0
9/9/20,25,1921,260,2063,32
9/9/20,26,1673,1362,8317,0
9/9/20,27,2,0,0,0
9/9/20,28,2623,426,2751,0
9/9/20,29,122,87,2283,7
9/9/20,30,2958,897,19239,0
9/9/20,31,129,238,592,7
9/9/20,32,406,502,6547,10
9/9/20,33,433,0,0,0
9/9/20,34,16003,323,20080,42
9/9/20,35,807,37,4389,7
9/9/20,36,1412,154,668,0
9/9/20,37,25370,576,62654,0
9/9/20,38,4324,973,20046,116
9/9/20,39,863,876,27521,116
9/9/20,40,494,116,2462,9
9/9/20,41,7805,931,10923,0
9/9/20,42,500,3,0,0
9/9/20,43,1062,84,7491,15
9/9/20,44,2942,305,2863,54
9/9/20,45,173,168,1035,15
9/9/20,46,1931,833,15678,89
9/9/20,47,13692,4000,29006,0
9/9/20,48,427,314,2880,21
9/9/20,49,2697,882,9378,208
9/9/20,50,18,0,0,0
9/9/20,51,58,2,386,0
9/9/20,52,1978,774,20076,106
9/9/20,53,1191,913,8014,55
9/9/20,54,254,147,1023,0
9/9/20,55,42,48,3318,2
9/8/20,0,42,34,3001,0
9/8/20,1,2277,633,3767,223
9/8/20,2,917,477,10440,38
9/8/20,3,0,0,57,0
9/8/20,4,5221,81,3121,-3
9/8/20,5,13758,2676,106980,0
9/8/20,6,1866,213,5645,4
9/8/20,7,4474,417,48812,0
9/8/20,8,611,47,2836,0
9/8/20,9,609,59,1309,0
9/8/20,10,12067,1823,13366,114
9/8/20,11,6070,1543,21442,51
9/8/20,12,19,42,629,0
9/8/20,13,86,104,2005,1
9/8/20,14,1180,455,2676,0
9/8/20,15,385,74,975,2
9/8/20,16,8405,1392,29971,0
9/8/20,17,3380,386,3905,57
9/8/20,18,485,0,0,0
9/8/20,19,997,255,1162,2
9/8/20,20,5118,256,3869,0
9/8/20,21,9141,171,9271,11
9/8/20,22,3807,356,5053,33
9/8/20,23,134,12,2662,2
9/8/20,24,6811,499,16907,0
9/8/20,25,1914,383,3812,17
9/8/20,26,1661,773,6072,0
9/8/20,27,2,1,0,0
9/8/20,28,2585,249,8161,84
9/8/20,29,119,65,1590,4
9/8/20,30,2909,716,9679,0
9/8/20,31,129,75,160,2
9/8/20,32,404,89,750,11
9/8/20,33,433,18,646,0
9/8/20,34,15995,277,15941,10
9/8/20,35,807,37,3374,9
9/8/20,36,1393,137,1273,0
9/8/20,37,25367,557,57269,0
9/8/20,38,4298,656,22875,80
9/8/20,39,854,833,0,24
9/8/20,40,486,165,3168,45
9/8/20,41,7791,496,6339,0
9/8/20,42,482,129,0,0
9/8/20,43,1059,20,390,0
9/8/20,44,2912,301,4140,11
9/8/20,45,173,103,490,10
9/8/20,46,1896,645,5565,43
9/8/20,47,13553,1421,16706,0
9/8/20,48,424,326,3278,17
9/8/20,49,2686,836,6810,28
9/8/20,50,18,1,23,0
9/8/20,51,58,3,786,0
9/8/20,52,1953,0,0,0
9/8/20,53,1176,749,3366,29
9/8/20,54,250,86,909,0
9/8/20,55,42,71,3054,0
9/7/20,0,42,34,1530,0
9/7/20,1,2276,659,3028,0
9/7/20,2,908,1054,5812,24
9/7/20,3,0,0,0,0
9/7/20,4,5219,198,4181,-2
9/7/20,5,13726,3091,108010,0
9/7/20,6,1866,285,5604,4
9/7/20,7,4468,0,0,0
9/7/20,8,611,36,2169,0
9/7/20,9,609,206,1613,0
9/7/20,10,12023,1838,15076,60
9/7/20,11,6044,608,8665,15
9/7/20,12,18,0,0,0
9/7/20,13,85,162,4945,5
9/7/20,14,1168,393,2516,0
9/7/20,15,385,190,827,0
9/7/20,16,8398,1381,27594,0
9/7/20,17,3368,590,7114,45
9/7/20,18,485,1694,7787,26
9/7/20,19,996,290,-3186,15
9/7/20,20,5105,309,4676,0
9/7/20,21,9133,229,9648,7
9/7/20,22,3804,764,11101,30
9/7/20,23,134,19,3159,3
9/7/20,24,6810,1212,42464,0
9/7/20,25,1912,638,8744,24
9/7/20,26,1659,906,7636,0
9/7/20,27,2,0,0,0
9/7/20,28,2585,242,0,0
9/7/20,29,118,52,5047,12
9/7/20,30,2897,1018,15614,0
9/7/20,31,125,171,729,4
9/7/20,32,404,81,552,3
9/7/20,33,433,29,1608,0
9/7/20,34,15990,332,51889,6
9/7/20,35,803,59,3966,15
9/7/20,36,1393,357,2803,0
9/7/20,37,25361,520,58345,0
9/7/20,38,4276,778,21001,46
9/7/20,39,853,613,0,8
9/7/20,40,482,146,2595,0
9/7/20,41,7780,547,9079,0
9/7/20,42,477,842,0,0
9/7/20,43,1059,53,1768,2
9/7/20,44,2907,655,7830,27
9/7/20,45,173,191,801,5
9/7/20,46,1869,983,12599,16
9/7/20,47,13492,2060,36360,0
9/7/20,48,423,373,2635,18
9/7/20,49,2684,645,11369,37
9/7/20,50,17,9,86,0
9/7/20,51,58,3,1927,0
9/7/20,52,1953,399,12177,18
9/7/20,53,1176,575,4899,19
9/7/20,54,247,163,3224,0
9/7/20,55,42,0,0,0
9/6/20,0,42,89,1966,0
9/6/20,1,2276,511,5824,0
9/6/20,2,894,0,0,6
9/6/20,3,0,0,0,0
9/6/20,4,5221,250,5993,7
9/6/20,5,13709,4905,125963,0
9/6/20,6,1866,334,6270,9
9/6/20,7,4468,0,0,0
9/6/20,8,611,41,3605,0
9/6/20,9,609,151,2000,0
9/6/20,10,12001,2564,18399,114
9/6/20,11,6037,1651,17188,22
9/6/20,12,16,0,0,0
9/6/20,13,84,220,8185,9
9/6/20,14,1165,649,3777,0
9/6/20,15,384,281,1246,5
9/6/20,16,8390,1403,45093,0
9/6/20,17,3364,843,8947,47
9/6/20,18,481,0,0,0
9/6/20,19,996,310,0,0
9/6/20,20,5093,1395,25205,0
9/6/20,21,9125,366,17361,3
9/6/20,22,3799,512,8357,57
9/6/20,23,134,15,4864,0
9/6/20,24,6806,0,0,0
9/6/20,25,1909,707,9786,43
9/6/20,26,1658,1232,6310,0
9/6/20,27,2,0,0,0
9/6/20,28,2584,410,0,0
9/6/20,29,117,100,876,9
9/6/20,30,2890,1086,30993,0
9/6/20,31,125,299,1203,2
9/6/20,32,404,144,1160,5
9/6/20,33,433,23,1894,1
9/6/20,34,15988,311,36949,6
9/6/20,35,800,146,5621,0
9/6/20,36,1389,508,5970,0
9/6/20,37,25359,729,84901,0
9/6/20,38,4259,773,25552,33
9/6/20,39,853,420,0,0
9/6/20,40,481,188,5130,0
9/6/20,41,7760,691,10218,0
9/6/20,42,477,41,0,0
9/6/20,43,1058,35,1486,6
9/6/20,44,2887,663,6635,11
9/6/20,45,173,220,974,11
9/6/20,46,1865,1764,19111,20
9/6/20,47,13472,2995,95636,0
9/6/20,48,422,388,4382,19
9/6/20,49,2678,1199,11329,32
9/6/20,50,17,14,100,0
9/6/20,51,58,1,974,0
9/6/20,52,1953,501,15886,-6
9/6/20,53,1176,890,4616,22
9/6/20,54,246,123,4774,0
9/6/20,55,42,26,0,-4
9/5/20,0,42,98,2967,0
9/5/20,1,2275,1410,6150,113
9/5/20,2,882,548,16485,34
9/5/20,3,0,0,0,0
9/5/20,4,5207,835,15012,22
9/5/20,5,13643,4956,114397,0
9/5/20,6,1866,368,6585,21
9/5/20,7,4468,0,0,0
9/5/20,8,611,52,4461,0
9/5/20,9,608,140,1850,0
9/5/20,10,11963,3656,20144,246
9/5/20,11,5977,2194,26410,99
9/5/20,12,15,52,577,0
9/5/20,13,81,271,7398,10
9/5/20,14,1161,1028,5148,0
9/5/20,15,382,269,1649,19
9/5/20,16,8385,2806,59129,0
9/5/20,17,3362,1077,10574,53
9/5/20,18,481,0,0,0
9/5/20,19,993,787,18592,14
9/5/20,20,5035,0,0,0
9/5/20,21,9116,438,20373,12
9/5/20,22,3796,776,12214,43
9/5/20,23,134,35,5337,1
9/5/20,24,6806,896,40125,0
9/5/20,25,1903,914,8579,41
9/5/20,26,1639,1987,14584,0
9/5/20,27,2,1,0,0
9/5/20,28,2569,539,9456,0
9/5/20,29,116,145,917,3
9/5/20,30,2889,1561,20214,0
9/5/20,31,125,356,1382,6
9/5/20,32,404,192,1740,27
9/5/20,33,432,56,1426,1
9/5/20,34,15984,325,0,20
9/5/20,35,794,90,5158,2
9/5/20,36,1388,390,3799,0
9/5/20,37,25350,801,98960,0
9/5/20,38,4256,1341,26984,77
9/5/20,39,850,1147,7731,44
9/5/20,40,480,255,2923,0
9/5/20,41,7760,963,12202,0
9/5/20,42,464,251,0,0
9/5/20,43,1058,241,3440,22
9/5/20,44,2877,964,10979,60
9/5/20,45,173,293,1321,6
9/5/20,46,1862,1765,25325,70
9/5/20,47,13408,4486,59709,0
9/5/20,48,420,433,3816,16
9/5/20,49,2677,948,16780,141
9/5/20,50,16,17,254,0
9/5/20,51,58,5,885,0
9/5/20,52,1953,479,15522,14
9/5/20,53,1176,999,7075,50
9/5/20,54,243,252,4318,0
9/5/20,55,42,17,0,0
9/4/20,0,40,130,3871,0
9/4/20,1,2266,1108,3331,0
9/4/20,2,873,1174,8899,36
9/4/20,3,0,0,0,0
9/4/20,4,5171,728,13341,24
9/4/20,5,13490,5106,127940,0
9/4/20,6,1861,268,5689,14
9/4/20,7,4468,156,19286,0
9/4/20,8,611,51,4541,0
9/4/20,9,606,99,1995,0
9/4/20,10,11903,3198,19113,243
9/4/20,11,5931,2066,19394,143
9/4/20,12,14,59,563,0
9/4/20,13,79,211,6080,21
9/4/20,14,1141,1091,6486,0
9/4/20,15,372,263,2064,7
9/4/20,16,8362,5594,143905,0
9/4/20,17,3350,1030,13359,69
9/4/20,18,481,1280,6678,54
9/4/20,19,987,792,7224,15
9/4/20,20,5035,822,14723,0
9/4/20,21,9100,212,17340,10
9/4/20,22,3789,819,13041,46
9/4/20,23,134,15,5535,-1
9/4/20,24,6798,1053,27477,0
9/4/20,25,1899,843,9076,43
9/4/20,26,1562,1605,12047,0
9/4/20,27,2,0,0,0
9/4/20,28,2558,823,0,0
9/4/20,29,114,148,4180,2
9/4/20,30,2839,2045,39214,0
9/4/20,31,125,342,1513,7
9/4/20,32,404,474,4153,6
9/4/20,33,432,21,1367,1
9/4/20,34,15977,449,34258,32
9/4/20,35,791,200,5637,10
9/4/20,36,1375,489,3058,0
9/4/20,37,25348,864,92531,0
9/4/20,38,4248,1332,28725,68
9/4/20,39,846,1013,10336,48
9/4/20,40,475,265,5539,-14
9/4/20,41,7742,891,11436,0
9/4/20,42,455,43,0,0
9/4/20,43,1055,100,2273,19
9/4/20,44,2846,1629,10930,67
9/4/20,45,170,259,1497,10
9/4/20,46,1837,1051,17180,81
9/4/20,47,13231,5482,6768,0
9/4/20,48,419,513,5544,19
9/4/20,49,2662,1111,14186,68
9/4/20,50,16,6,141,0
9/4/20,51,58,5,1312,0
9/4/20,52,1945,479,21257,39
9/4/20,53,1161,1542,10204,52
9/4/20,54,243,192,3625,0
9/4/20,55,42,50,750,0
9/3/20,0,40,106,946,0
9/3/20,1,2233,1046,695,48
9/3/20,2,861,1392,0,45
9/3/20,3,0,0,0,0
9/3/20,4,5130,1092,7840,25
9/3/20,5,13327,5125,78429,0
9/3/20,6,1853,244,4416,37
9/3/20,7,4468,101,14136,95
9/3/20,8,609,58,3904,0
9/3/20,9,606,104,3914,0
9/3/20,10,11800,3571,20323,273
9/3/20,11,5868,2675,26353,234
9/3/20,12,13,66,653,0
9/3/20,13,75,338,4907,20
9/3/20,14,1135,878,4226,0
9/3/20,15,372,296,2008,41
9/3/20,16,8324,1360,39435,0
9/3/20,17,3332,1104,9338,53
9/3/20,18,458,0,0,0
9/3/20,19,976,894,6319,32
9/3/20,20,5021,813,11507,0
9/3/20,21,9077,415,31191,30
9/3/20,22,3778,693,11266,76
9/3/20,23,133,50,7971,1
9/3/20,24,6791,774,31861,0
9/3/20,25,1889,1038,6496,26
9/3/20,26,1545,1397,8584,0
9/3/20,27,2,0,0,0
9/3/20,28,2536,751,4244,0
9/3/20,29,111,180,1607,11
9/3/20,30,2803,1656,30871,0
9/3/20,31,124,359,1440,8
9/3/20,32,399,421,2903,13
9/3/20,33,432,50,4544,0
9/3/20,34,15970,378,27370,31
9/3/20,35,790,152,5408,8
9/3/20,36,1363,351,2609,0
9/3/20,37,25343,889,88092,0
9/3/20,38,4226,1345,25435,89
9/3/20,39,835,909,8895,52
9/3/20,40,470,261,4482,8
9/3/20,41,7732,1160,13358,0
9/3/20,42,448,195,0,0
9/3/20,43,1055,65,2927,-2
9/3/20,44,2807,1193,9200,58
9/3/20,45,169,334,1278,9
9/3/20,46,1815,1715,25057,64
9/3/20,47,13091,3680,34961,0
9/3/20,48,414,504,4730,19
9/3/20,49,2652,1126,12714,92
9/3/20,50,15,1,306,0
9/3/20,51,58,0,1785,0
9/3/20,52,1935,438,15876,8
9/3/20,53,1154,740,8451,30
9/3/20,54,237,203,3306,0
9/3/20,55,41,28,663,2
9/2/20,0,39,73,2556,0
9/2/20,1,2217,623,4690,215
9/2/20,2,841,615,5809,35
9/2/20,3,0,0,0,0
9/2/20,4,5065,519,4418,44
9/2/20,5,13163,4255,105419,0
9/2/20,6,1853,351,3279,25
9/2/20,7,4467,102,11539,0
9/2/20,8,608,28,1925,0
9/2/20,9,606,14,2093,0
9/2/20,10,11651,2402,15534,300
9/2/20,11,5795,1916,11223,178
9/2/20,12,13,47,402,0
9/2/20,13,74,181,3823,24
9/2/20,14,1126,726,5381,0
9/2/20,15,368,280,1127,0
9/2/20,16,8300,2128,30623,0
9/2/20,17,3325,859,7972,49
9/2/20,18,458,1328,4670,57
9/2/20,19,966,806,5984,36
9/2/20,20,5004,1151,13102,0
9/2/20,21,9060,-7757,15291,-91
9/2/20,22,3766,456,6273,14
9/2/20,23,133,19,4278,2
9/2/20,24,6781,648,26761,0
9/2/20,25,1882,730,17202,46
9/2/20,26,1542,1458,5395,0
9/2/20,27,2,0,0,0
9/2/20,28,2526,781,3288,0
9/2/20,29,109,182,1395,14
9/2/20,30,2779,1129,18483,0
9/2/20,31,122,266,1412,11
9/2/20,32,399,287,2279,8
9/2/20,33,432,0,0,0
9/2/20,34,15963,305,42914,40
9/2/20,35,787,108,4417,17
9/2/20,36,1336,239,1720,0
9/2/20,37,25336,708,87739,0
9/2/20,38,4176,1157,21922,95
9/2/20,39,821,719,5611,58
9/2/20,40,468,129,4453,5
9/2/20,41,7712,816,12116,0
9/2/20,42,443,582,0,0
9/2/20,43,1051,76,2083,14
9/2/20,44,2794,657,3973,78
9/2/20,45,169,254,1076,7
9/2/20,46,1797,1502,18978,83
9/2/20,47,12870,4334,30974,0
9/2/20,48,410,419,3485,24
9/2/20,49,2641,927,11075,195
9/2/20,50,15,4,95,0
9/2/20,51,58,2,648,0
9/2/20,52,1931,304,6490,24
9/2/20,53,1150,578,7831,38
9/2/20,54,230,135,3009,0
9/2/20,55,41,45,198,2
9/1/20,0,39,35,25590,0
9/1/20,1,2200,1558,-27925,271
9/1/20,2,814,273,3717,93
9/1/20,3,0,0,0,0
9/1/20,4,5044,507,4054,0
9/1/20,5,13018,3712,93679,0
9/1/20,6,1849,201,4671,18
9/1/20,7,4466,127,19115,0
9/1/20,8,607,57,2105,0
9/1/20,9,605,106,1468,0
9/1/20,10,11521,7569,52758,369
9/1/20,11,5733,2226,22638,243
9/1/20,12,13,52,386,0
9/1/20,13,70,133,1330,3
9/1/20,14,1123,591,2084,0
9/1/20,15,361,221,1455,25
9/1/20,16,8273,1492,21469,0
9/1/20,17,3312,695,6123,51
9/1/20,18,446,0,0,0
9/1/20,19,948,789,8312,36
9/1/20,20,4984,689,16347,0
9/1/20,21,9064,355,21300,22
9/1/20,22,3761,614,7450,34
9/1/20,23,132,22,5778,1
9/1/20,24,6767,795,24181,0
9/1/20,25,1872,491,4408,40
9/1/20,26,1538,1058,7231,0
9/1/20,27,2,1,0,0
9/1/20,28,2493,634,3018,0
9/1/20,29,105,88,1970,11
9/1/20,30,2741,2111,37415,0
9/1/20,31,122,194,473,10
9/1/20,32,397,241,1483,12
9/1/20,33,432,22,343,1
9/1/20,34,15952,330,800,40
9/1/20,35,779,69,3872,8
9/1/20,36,1313,405,2023,0
9/1/20,37,25331,754,76243,0
9/1/20,38,4165,1453,24112,103
9/1/20,39,809,666,20968,82
9/1/20,40,465,233,4339,13
9/1/20,41,7691,770,15774,0
9/1/20,42,435,222,0,0
9/1/20,43,1050,53,2532,9
9/1/20,44,2757,854,4000,59
9/1/20,45,167,240,826,7
9/1/20,46,1781,1396,15356,100
9/1/20,47,12681,4364,67637,0
9/1/20,48,409,296,4370,17
9/1/20,49,2612,1021,11117,71
9/1/20,50,15,5,148,0
9/1/20,51,58,11,2714,0
9/1/20,52,1915,315,11576,23
9/1/20,53,1139,1036,10863,61
9/1/20,54,222,257,2137,0
9/1/20,55,41,24,270,4
8/31/20,0,37,39,1752,0
8/31/20,1,2182,823,3402,0
8/31/20,2,797,368,13980,31
8/31/20,3,0,0,0,0
8/31/20,4,5029,174,4814,-16
8/31/20,5,12933,4176,137300,0
8/31/20,6,1843,182,4505,17
8/31/20,7,4465,384,45206,0
8/31/20,8,607,33,2560,0
8/31/20,9,605,86,2102,0
8/31/20,10,11331,1885,14046,85
8/31/20,11,5632,1498,14646,32
8/31/20,12,10,48,376,0
8/31/20,13,63,200,2584,8
8/31/20,14,1116,608,3169,0
8/31/20,15,359,190,1498,4
8/31/20,16,8235,1668,45711,0
8/31/20,17,3296,883,10708,200
8/31/20,18,446,1564,8538,26
8/31/20,19,933,364,4842,20
8/31/20,20,4950,326,3713,0
8/31/20,21,9060,304,18439,3
8/31/20,22,3755,458,11157,48
8/31/20,23,132,14,3260,0
8/31/20,24,6753,499,19138,0
8/31/20,25,1866,675,5277,26
8/31/20,26,1530,1042,7676,0
8/31/20,27,2,0,0,0
8/31/20,28,2473,274,4427,26
8/31/20,29,104,81,3496,4
8/31/20,30,2702,1186,11713,0
8/31/20,31,118,114,1682,0
8/31/20,32,392,293,3113,2
8/31/20,33,432,21,1600,0
8/31/20,34,15947,349,21235,0
8/31/20,35,770,105,4306,10
8/31/20,36,1305,320,1916,0
8/31/20,37,25328,656,65585,0
8/31/20,38,4138,895,46349,59
8/31/20,39,800,713,0,7
8/31/20,40,459,159,3724,41
8/31/20,41,7673,521,8296,0
8/31/20,42,434,351,0,0
8/31/20,43,1048,46,1835,0
8/31/20,44,2720,668,6007,29
8/31/20,45,167,187,691,12
8/31/20,46,1754,1818,10171,38
8/31/20,47,12536,2615,34226,0
8/31/20,48,407,253,4095,13
8/31/20,49,2580,847,12277,78
8/31/20,50,14,5,123,0
8/31/20,51,58,8,2438,0
8/31/20,52,1905,0,0,0
8/31/20,53,1130,268,3552,13
8/31/20,54,214,140,4785,0
8/31/20,55,37,22,958,0
8/30/20,0,37,51,1093,0
8/30/20,1,2162,1346,3898,0
8/30/20,2,784,478,5239,40
8/30/20,3,0,0,0,0
8/30/20,4,5030,374,6691,-12
8/30/20,5,12905,6070,116129,0
8/30/20,6,1843,268,5557,48
8/30/20,7,4465,0,0,0
8/30/20,8,606,34,2299,0
8/30/20,9,604,-6,1783,0
8/30/20,10,11263,2583,21814,96
8/30/20,11,5604,1215,14096,39
8/30/20,12,10,0,0,0
8/30/20,13,62,309,2716,12
8/30/20,14,1113,971,3545,0
8/30/20,15,358,293,2982,16
8/30/20,16,8228,1992,41701,0
8/30/20,17,3291,879,8684,4
8/30/20,18,443,0,0,0
8/30/20,19,930,455,0,0
8/30/20,20,4931,1624,38648,0
8/30/20,21,9049,199,16420,3
8/30/20,22,3752,497,14258,38
8/30/20,23,132,23,4280,2
8/30/20,24,6748,1390,59530,0
8/30/20,25,1865,932,10002,43
8/30/20,26,1508,1465,7446,0
8/30/20,27,2,0,-2,0
8/30/20,28,2441,647,0,0
8/30/20,29,104,89,1191,3
8/30/20,30,2692,1051,24073,0
8/30/20,31,118,221,0,3
8/30/20,32,392,317,2410,10
8/30/20,33,432,8,1947,0
8/30/20,34,15939,291,28296,10
8/30/20,35,769,136,5109,10
8/30/20,36,1302,447,2717,0
8/30/20,37,25327,698,99324,0
8/30/20,38,4128,922,24812,29
8/30/20,39,799,667,0,20
8/30/20,40,458,261,4234,0
8/30/20,41,7673,670,11791,0
8/30/20,42,434,298,0,0
8/30/20,43,1047,46,1759,5
8/30/20,44,2709,1075,6175,17
8/30/20,45,167,380,765,11
8/30/20,46,1747,835,11170,89
8/30/20,47,12510,3824,19916,0
8/30/20,48,407,448,4499,23
8/30/20,49,2569,938,11816,31
8/30/20,50,14,11,263,0
8/30/20,51,58,11,3084,0
8/30/20,52,1905,1019,36564,61
8/30/20,53,1130,570,4562,29
8/30/20,54,213,143,4722,0
8/30/20,55,37,36,0,0
8/29/20,0,37,112,6045,0
8/29/20,1,2152,1704,9251,0
8/29/20,2,772,795,8120,0
8/29/20,3,0,0,0,0
8/29/20,4,5007,629,7670,5
8/29/20,5,12834,4981,94012,0
8/29/20,6,1843,430,7643,17
8/29/20,7,4465,0,0,0
8/29/20,8,605,74,4133,0
8/29/20,9,604,266,1577,0
8/29/20,10,11249,3197,24337,287
8/29/20,11,5576,2386,22809,198
8/29/20,12,10,60,474,0
8/29/20,13,59,264,2493,23
8/29/20,14,1108,778,4642,0
8/29/20,15,353,262,1601,21
8/29/20,16,8217,1880,46904,0
8/29/20,17,3285,1121,10623,21
8/29/20,18,443,0,0,0
8/29/20,19,921,820,10189,28
8/29/20,20,4904,0,0,0
8/29/20,21,9036,446,23461,24
8/29/20,22,3746,630,12583,33
